ID	X	Y
"CHEMBL3422102"	"O=C(N[C@@H](c1ccccn1)C1CCCC1)c1ccc2n[nH]c(-c3ccc(N4[C@H]5COC[C@H]4CC(O)C5)cc3)c2c1"	0
"CHEMBL4472767"	"Fc1cccc(-c2cc(F)ccc2OCCN2CCC(c3c[nH]c4ccc(F)cc34)CC2)c1"	1
"CHEMBL3753402"	"Cc1nc(-c2cc3cc(OC4CCCC4)cc(C#N)c3[nH]2)sc1C(=O)O"	0
"CHEMBL2333884"	"NCc1ccc(C(=O)NC(c2ccc(Cl)cc2)c2nc(O)c3cc(-c4cn[nH]c4)ccc3n2)cc1"	0
"CHEMBL3747269"	"Cn1c(-c2cccnc2)c(C#N)c2ccc(Cl)cc21"	0
"CHEMBL2403736"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@](OC)(c2ccc(-c3nccs3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1"	0
"CHEMBL3354952"	"CC(C)(CO)NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21"	0
"CHEMBL3603915"	"N#Cc1cc(Cl)c(F)c(-c2cc(-n3cccn3)ncn2)c1"	1
"CHEMBL1085066"	"CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2C)S1(=O)=O"	1
"CHEMBL559585"	"COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc12"	0
"CHEMBL3355187"	"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccccc3Cl)CC2)cc1F"	1
"CHEMBL4445959"	"O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CC1"	0
"CHEMBL2035826"	"C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccc(C)nc3)c(C)c2)n1"	1
"CHEMBL245355"	"NC1CN(c2ncccn2)CC1c1ccc(Cl)cc1Cl"	0
"CHEMBL384161"	"Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCN(c3ncccn3)CC2)c1"	0
"CHEMBL3113166"	"COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccccc4o3)cc2)c1O"	0
"CHEMBL1094558"	"COc1cc(N2CCN(C3CCN(c4cccc5c(C)ccnc45)CC3)CC2)c2ncccc2c1"	1
"CHEMBL3600828"	"Clc1ccc(-c2ccc(C#Cc3ccc(OCCN4CCCC4)cc3)nc2)cc1"	0
"CHEMBL595113"	"Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(Oc2cccc(S(=O)(=O)C(C)C)c2)c1"	1
"CHEMBL396300"	"NC1CN(c2ccccc2)CC1c1ccc(Cl)cc1Cl"	0
"CHEMBL4592085"	"COc1ccc2c(c1)c(-c1c[nH]c(NC(C)=O)n1)cn2S(=O)(=O)c1ccccc1"	0
"CHEMBL398265"	"Cc1ccc(Oc2ccc(N(C[C@@H](C(=O)NO)N3CCOCC3)S(C)(=O)=O)cc2)cc1"	1
"CHEMBL3102994"	"Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Cl)c(Cl)c1"	1
"CHEMBL240860"	"CCCCCCCCn1cc(CC(N)=O)c2cc(-c3cccc(C)c3)ccc21"	0
"CHEMBL1515648"	"COC(=O)c1ccc(CSc2nc(O)c3c(n2)CCC3)cc1"	1
"CHEMBL1083439"	"O=C(CCCCCNC(=O)NC(=O)c1ccccc1)NO"	0
"CHEMBL224325"	"Cc1ccc2c(Cl)cc(Cl)c(O)c2n1"	0
"CHEMBL3771316"	"CN1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1"	1
"CHEMBL1290041"	"O=c1cc(-c2ccc(C(F)(F)F)cc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1"	0
"CHEMBL3407784"	"CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O"	0
"CHEMBL4213696"	"CCS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2N2CCC(C)(C#N)CC2)CC1"	1
"CHEMBL3422066"	"O=C(CC1(N2CCOCC2)CCCCC1)Nc1ccc2[nH]nc(-c3ccc(N4CCOCC4)cc3)c2c1"	1
"CHEMBL4213071"	"COc1ccc2ncc(CN3CCN(C(=O)C4CC4)CC3)c(N3CCC4(CC3)OCCO4)c2c1"	1
"CHEMBL1783893"	"CC(C)N1CCN(C(=O)c2ccc(CN3CCCCC3)nc2)CC1"	0
"CHEMBL2333908"	"COc1cc(-c2cn[nH]c2)cc2c(O)nc([C@H](N)Cc3cccc(F)c3)nc12"	0
"CHEMBL2402893"	"CC(C)(C)c1nc2c(C(=O)NCC3CCN(CC(O)CN4CCN(S(C)(=O)=O)CC4)CC3)cccc2[nH]1"	0
"CHEMBL4291322"	"Fc1ccc2[nH]cc(CCN3CCN(c4ccccc4-c4ccccc4)CC3)c2c1"	1
"CHEMBL1951346"	"Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c12"	0
"CHEMBL1808977"	"CN(C)CCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(O[C@H]4CCOC4)nc(N4CCOCC4)n3)cc2)cc1"	1
"CHEMBL4571469"	"CCc1[nH]c(NC(C)=O)nc1-c1cn(S(=O)(=O)c2ccccc2)c2ccc(OC)cc12"	0
"CHEMBL4203168"	"Cc1ccc2nc3c(cc(C(=O)NCc4ccc(C(F)(F)F)cc4)c(=N)n3C3(c4ccc(F)cc4)CC3)c(=O)n2c1"	0
"CHEMBL3120766"	"COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5C=CCCCCC[C@H](NC(=O)c5ccn(CC(F)F)n5)C(=O)N4C3)cc(OC(C)C)nc2c1C"	0
"CHEMBL3355226"	"CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)ccc1C=CC(=O)O"	0
"CHEMBL4589100"	"C[C@]1(C(=O)N2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CC[C@H](C(=O)O)CC1"	0
"CHEMBL4647704"	"COC(=O)Nc1ccc2c(c1)N[C@@H](C(F)(F)F)CCCC[C@H](NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1"	1
"CHEMBL4166233"	"CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc2oc(CN3CCOCC3)nc2c1"	1
"CHEMBL1760199"	"N#Cc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1"	1
"CHEMBL4215649"	"CC(C)CCn1c(CN2CCN(C(=O)C3CC3)CC2)nc2c1c(=O)n(C)c(=O)n2C"	0
"CHEMBL502"	"COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2"	0
"CHEMBL2431537"	"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(C#Cc2ccccc2)cc1F"	0
"CHEMBL3287925"	"Cc1noc(C)c1-c1ccc(-c2nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c3ccc(Cl)cc3)c2C)cc1"	0
"CHEMBL564145"	"CS(=O)(=O)c1ccc(C(CCNC(=O)c2cccnc2)c2ccc(F)cc2)cc1"	1
"CHEMBL4544864"	"C[C@@H](Nc1nc(O)c2cnn(C3CCCC3)c2n1)C(=O)N1CCOCC1"	1
"CHEMBL3676284"	"C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1"	1
"CHEMBL589138"	"CNS(=O)(=O)c1ccc(OC2CCN(C(=O)NCc3ccc(Cl)cc3Cl)CC2)cc1"	0
"CHEMBL565353"	"Cc1c(Nc2c(C#N)cncc2C=Cc2cccc(OCCN3CCCC3)c2)ccc2[nH]ccc12"	1
"CHEMBL3580776"	"N[C@@H](CC(=O)N1CC(=O)Nc2ccccc2C1)[C@H]1CCc2cc(F)c(F)cc21"	0
"CHEMBL1098304"	"CCn1c(=O)nc2n(CCC(C)C)nc(-c3nc4ccccc4s3)nc-2c1=O"	1
"CHEMBL4207617"	"CS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(Cl)cc3c2-c2ccc(C3(C#N)CC3)cc2)CC1"	0
"CHEMBL2349536"	"Cc1cccc(NC(=O)c2nn(C)c(-c3cccc(Cl)c3)c2C)n1"	0
"CHEMBL2385152"	"CCN1C(=O)C(c2cc(-c3cn[nH]c3)c(O)cc2O)C(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21"	1
"CHEMBL4099051"	"Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1"	0
"CHEMBL2402902"	"CC(=O)N(C)CC(O)CN1CCC(CNC(=O)c2cccc3[nH]c(C(C)C)nc23)CC1"	0
"CHEMBL2143829"	"COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OC"	0
"CHEMBL1951060"	"CC(C(=O)c1ccc(OCCCN2CCC[C@H]2C)cc1)N1CCOCC1"	0
"CHEMBL4206968"	"CC#C[C@@H](Cc1nn[nH]n1)c1ccc(OCc2ccc3sc(C#N)c(-c4ccccc4C)c3c2)cc1"	0
"CHEMBL3355192"	"Cc1ccc(Cl)cc1N1CCN(c2ccc(C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)Nc3ccncc3)c(F)c2)CC1"	1
"CHEMBL2403219"	"CC(C)N(c1ccc(Oc2ccccc2C(F)(F)F)cc1C(=O)O)C(=O)[C@H]1CC[C@H](C)CC1"	0
"CHEMBL4461072"	"CCN(CC)C(=O)C(C#N)=C(O)c1cc(O)c(O)c([N+](=O)[O-])c1"	0
"CHEMBL2322005"	"C=C(c1ccc(Cl)cc1)[C@H]1OOC2(CCCCC2)O[C@@H]1c1ccc(Cl)cc1"	1
"CHEMBL1683889"	"CN(C)CC1(c2ccc(F)c(Cl)c2)CCCCC1"	1
"CHEMBL3422093"	"O=C(N[C@H](c1ccccn1)C1CCCC1)c1ccc2n[nH]c(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1"	0
"CHEMBL1083409"	"CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O"	1
"CHEMBL4467360"	"COC(=O)Nc1ccc2c(c1)NC(=O)CCC=CC[C@H](N1CC[C@H](c3c(F)ccc(Cl)c3F)OC1=O)c1nc(Cl)c-2[nH]1"	1
"CHEMBL4210039"	"CC1(C#N)CCN(c2c(C(=O)N3CCN(C(=O)C4CC4)CC3)cnc3sccc23)CC1"	1
"CHEMBL3990727"	"NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCC2)C(=O)CO)c1"	0
"CHEMBL3354948"	"CC(C)(NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21)c1cccnc1"	1
"CHEMBL570194"	"Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCN[C@H](C)C3)nc2c1"	1
"CHEMBL612007"	"CS(=O)(=O)c1cccc(Oc2cccc(-c3c(CN4CCSC4)nc4c(C(F)(F)F)cccn34)c2)c1"	1
"CHEMBL601462"	"O=C(Nc1ccc(-c2nc(N3CCOCC3)c3nnn(C4CC4)c3n2)cc1)Nc1cccnc1"	1
"CHEMBL2403314"	"O=c1ncn(Cc2c(F)cc(F)cc2F)c2ccc(Oc3cccnc3C(F)(F)F)cc12"	1
"CHEMBL3653232"	"COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1"	0
"CHEMBL4277476"	"Fc1cccc(-c2c(F)cccc2N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)c1"	1
"CHEMBL569230"	"C=Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N(C)C)nc2c1"	1
"CHEMBL568773"	"Nc1ccc(C(=O)NCCC(c2ccccc2)c2ccccc2)cn1"	1
"CHEMBL3764640"	"CN(C)Cc1ccc(C2c3nnc(O)c4cccc(c34)NC2c2ccccc2)cc1"	1
"CHEMBL2333887"	"COc1ccc([C@@H]2CN(C)C[C@H]2c2nc(O)c3cc(-c4cn[nH]c4)ccc3n2)cc1"	1
"CHEMBL1094741"	"Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(-c2cccc(S(C)(=O)=O)c2)c1"	0
"CHEMBL2403337"	"O=c1ncn(Cc2ccc(Br)cc2F)c2ccc(Oc3ncccc3C(F)(F)F)cc12"	0
"CHEMBL4164470"	"N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccc(F)cc3)cnc-2c1O"	0
"CHEMBL495575"	"O=S(=O)(NC1CCNCC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F"	0
"CHEMBL3286580"	"Fc1ccc2c(CCNCc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1"	1
"CHEMBL2024119"	"Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)(F)F)n1"	0
"CHEMBL98"	"O=C(CCCCCCC(=O)Nc1ccccc1)NO"	0
"CHEMBL480379"	"COc1ccc(C(NC(=O)COc2ccc(NC(C)=O)cc2)c2cc(Cl)c3cccnc3c2O)cc1"	1
"CHEMBL177611"	"O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1"	0
"CHEMBL305187"	"CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1"	1
"CHEMBL1651847"	"CCS(=O)(=O)Oc1ccc(S(=O)(=O)CC2CS2)cc1"	0
"CHEMBL263139"	"CCc1nc2ccc(-c3ccccc3Cl)c(CN)c2n1C"	1
"CHEMBL4218827"	"Clc1cc2nc(CNc3nc(N4CCOCC4)nc4c3ncn4-c3cccnc3)[nH]c2cc1Cl"	1
"CHEMBL1271218"	"NC(=O)[C@]12CC3CC(C1)[C@@H](OC(=O)N1CC[C@@H](Nc4ncccc4C(F)(F)F)C1)C(C3)C2"	1
"CHEMBL1808990"	"O=C(Nc1ccc(C(=O)NCCN2CCCC2)cc1)Nc1ccc(-c2nc(O[C@H]3CCOC3)nc(N3CCOCC3)n2)cc1"	1
"CHEMBL1779542"	"Cc1c2c(n3c1CCN1CCC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O"	1
"CHEMBL2165084"	"NC(=O)c1ccn(-c2cccc(OC(=O)NCCCCCCc3ccccc3)c2)c1"	0
"CHEMBL569098"	"CN(C)c1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(CO)cc2n1"	1
"CHEMBL474430"	"Cn1c(C(=O)c2ccc(Cl)cc2)cnc1NCCCN1CCCCC1"	1
"CHEMBL1684067"	"Cc1c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc2n(C)c1=O"	0
"CHEMBL4586133"	"O=C(O)C(=O)O.c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1"	1
"CHEMBL1096942"	"Cn1c(=O)nc2n(CCC3CC3)nc(-c3ccc4c(c3)OC(F)(F)O4)nc-2c1=O"	0
"CHEMBL2012899"	"C#Cc1ccc(Nc2c(C(=O)NOCCO)c3c(n2C)C(=O)CCC3)c(F)c1"	0
"CHEMBL4177034"	"CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)c4c(n3)CCC4)cc2)o1)C(=O)NC[C@@H](O)CO"	0
"CHEMBL2386152"	"CC1(c2ccc(-c3ccc(C#N)cn3)cc2)CC1"	1
"CHEMBL2031483"	"Cc1nc(-c2ccccc2)c(C(=O)N2CCCCC2CNc2ccc(C(F)(F)F)cn2)s1"	0
"CHEMBL4288947"	"CCN(CC)CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCSC)c(C)c2)n1CC"	0
"CHEMBL3410036"	"Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4)cc3)c12"	1
"CHEMBL495536"	"O=C([C@H]1CCCN1)N1CCC(NS(=O)(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2C(F)(F)F)CC1"	1
"CHEMBL1080268"	"CN1CCN(CCCC#Cc2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)CC1"	1
"CHEMBL4204486"	"N#CC1(c2ccc(-c3c(C(=O)N4CCN(C(=O)C5CC5)CC4)cnc4ccc(Cl)cc34)cc2)CC1"	1
"CHEMBL4225028"	"C=C(C)[C@@H]1CC[C@]2(CNCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL2349542"	"Cc1cccc(NC(=O)c2nn(C)c(-c3ccc(C(F)(F)F)cc3)c2C)n1"	0
"CHEMBL1783736"	"Cc1ccc(NC(=O)[C@H](CC2CCCC2)n2ccc(S(C)(=O)=O)cc2=O)nc1"	1
"CHEMBL567109"	"Nc1ccc(C(=O)NCc2ccc(Cl)cc2Cl)cn1"	0
"CHEMBL4283044"	"O=C(N[C@@H](Cn1ccnc1)c1ccc(-c2ccc(F)cc2)cc1Cl)c1ccc(-c2nnc(-c3ccccn3)o2)cc1"	0
"CHEMBL3355195"	"COc1ccc(Cl)cc1N1CCN(c2ccc(C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)Nc3ccncc3)c(F)c2)CC1"	1
"CHEMBL3628278"	"N=C(N)c1ccc(C[C@H](NC(=O)CCc2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c2ccccc2)cc1"	1
"CHEMBL4211621"	"CS(=O)(=O)N1CCN(c2c(C(=O)N3CCN(C(=O)C4CC4)CC3)cnc3ccc(F)cc23)CC1"	0
"CHEMBL232962"	"CC(C)(C#Cc1ccc(NC(=O)CSc2nnnn2-c2ccc(C3CC3)cc2Cl)c(Cl)c1)NCC(=O)O"	0
"CHEMBL4644181"	"CCP(=O)(OC)c1ccc2nc(-c3ccc(F)cc3)oc2c1"	0
"CHEMBL1650646"	"COc1ccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)cn1"	0
"CHEMBL4438630"	"Cc1cccc(N2CCN(CCCCNC(=O)c3ccc(-c4ccsc4)cc3)CC2)c1"	1
"CHEMBL1760609"	"Cc1c2c(n3c1CNCCC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O"	1
"CHEMBL3357885"	"CCCOC(=O)C=Cc1ccc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)cc1OCC"	1
"CHEMBL4590326"	"N#CC(C(=O)N1CCCCC1)=C(N)c1cc(O)c(O)c([N+](=O)[O-])c1"	0
"CHEMBL4571568"	"N#Cc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1"	1
"CHEMBL4213024"	"CN(C)S(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2N2CCC(C#N)(c3ccccc3)CC2)CC1"	1
"CHEMBL2431042"	"CCc1ccccc1OCCNCCCCN1C(=O)C2CCCN2C1=O"	1
"CHEMBL239496"	"CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2"	1
"CHEMBL2159745"	"N#C[C@@H]1CCCN1C(=O)c1ccccc1C(=O)NCc1ccccc1"	0
"CHEMBL2181618"	"Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(C=CC(=O)O)cc4)CCCC3)cc21"	1
"CHEMBL4277890"	"O=C(N[C@@H](Cn1ccnc1)c1ccc(-c2ccccc2)cc1Cl)c1ccc(-c2nnc(-c3ccccc3)o2)cc1"	1
"CHEMBL563343"	"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)NCc3ccccc3)ccc12)C(=O)O"	0
"CHEMBL2069640"	"CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(C#N)nc2)c2ccc(F)cc2)cc1"	0
"CHEMBL567503"	"O=C(NCCC(c1ccccc1)c1ccccc1)c1ccc(O)nc1"	1
"CHEMBL1683888"	"CN(C)CC1(c2ccc(Cl)c(F)c2)CCCCC1"	1
"CHEMBL2431549"	"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cc(F)cc(F)c2)cc1F"	0
"CHEMBL404544"	"NCc1c(-c2ccc(Cl)cc2Cl)ccc2[nH]cnc12"	0
"CHEMBL1835124"	"O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1C1CC1"	0
"CHEMBL3398173"	"COc1cc([C@@H]2CCN(CC(N)=O)C[C@@H]2O)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1"	0
"CHEMBL231980"	"CC(C)(C#Cc1ccc(NC(=O)CSc2nnnn2-c2ccc(C3CC3)cc2Cl)c(Cl)c1)C(=O)NS(C)(=O)=O"	0
"CHEMBL1096529"	"COc1cc(N2CCN(C3CCN(c4cc(Br)cc5cccnc45)CC3)CC2)c2ncccc2c1"	1
"CHEMBL3422086"	"O=C(N[C@H](c1ccccn1)C1CCCC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1"	0
"CHEMBL594062"	"CS(=O)(=O)c1cccc(Oc2cccc(-n3c(Cc4ccc(F)cc4)nc4c(C(F)(F)F)cccc43)c2)c1"	1
"CHEMBL600928"	"CCOC(=O)C1=C(O)C(=Cc2cc(C)n(-c3ccccc3C(F)(F)F)c2C)N=C1C"	0
"CHEMBL589103"	"CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)nc21"	1
"CHEMBL1760332"	"O=C(c1cc(-c2ccc(Cl)cc2)[nH]n1)N1CCN(c2ccccc2OCc2cccc(F)c2)CC1"	1
"CHEMBL4160495"	"C=C(C)[C@@H]1CC[C@]2(NCCN3CCN(S(C)(=O)=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL3603907"	"N#Cc1cc(F)cc(-c2cc(-n3cccn3)ncn2)c1"	1
"CHEMBL512902"	"COc1ccc(C(NC(=O)COc2cccnc2)c2cc(Cl)c3cccnc3c2O)cc1"	1
"CHEMBL376359"	"Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O"	0
"CHEMBL175691"	"Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1"	0
"CHEMBL3422091"	"O=C(N[C@H](c1ccccn1)C1CC1)c1ccc2n[nH]c(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1"	0
"CHEMBL2346712"	"Cc1c(C(=O)Nc2cccc(C(F)(F)F)n2)nn(C)c1-c1ccc(F)cc1"	0
"CHEMBL2396674"	"CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12"	0
"CHEMBL366786"	"CCn1c2ccccc2c2cc(NC(=O)CN3CCC(N4C(=O)OCc5c(F)cccc54)CC3)ccc21"	0
"CHEMBL3091687"	"NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21"	0
"CHEMBL481364"	"COc1ccc(C(NC(=O)COc2ccc(Cl)c(C)c2)c2cc(Cl)c3cccnc3c2O)cc1"	1
"CHEMBL4162499"	"CCc1c(N(CC)C2CCOCC2)cc2oc(C3CCN(C(C)C)CC3)cc2c1C(=O)NCc1c(C)cc(C)nc1O"	0
"CHEMBL3600817"	"CC(=O)CNC1CCN(Cc2ccc(CCNC(=O)c3ccc(-c4ccc(F)cc4)cc3)cc2)CC1"	1
"CHEMBL3356515"	"Cc1cnc(-c2ccccc2C2CCC2)nc1NCc1ccc(-n2ccnn2)cc1"	1
"CHEMBL1170805"	"CC(=O)c1cc(C(=O)NOC[C@@H](O)CO)c(Nc2ccc(I)cc2F)n1C"	0
"CHEMBL4633717"	"O=C(NC[C@H](O)CO)[C@@H]1C[C@H](c2ccccc2)CCN1"	0
"CHEMBL3400950"	"CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ncc1C=CC(=O)O"	0
"CHEMBL1783748"	"Cc1ccc(NC(=O)[C@H](CC2CCC(F)(F)CC2)n2ccc(S(=O)(=O)C(C)C)cc2=O)nc1"	0
"CHEMBL4642793"	"COc1cccc(-c2ccc(COC3CN(C#N)C3)c(F)c2)c1"	1
"CHEMBL2431658"	"O=C(Nc1ccncc1)[C@H](Cc1c[nH]c2ccccc12)NCc1ccccc1F"	0
"CHEMBL3634383"	"Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1"	1
"CHEMBL1935416"	"CS(=O)(=O)CCCOc1ccc2c(c1)CCC1(CCN(C3CCC3)CC1)O2"	0
"CHEMBL227356"	"N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(N3CCOCC3)c(F)cc2c1=O"	1
"CHEMBL4161717"	"CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc2oc(-c3ccc(F)cc3)nc2c1"	0
"CHEMBL4166879"	"CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc2oc(C)nc2c1"	1
"CHEMBL2429885"	"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2)cc1"	1
"CHEMBL579260"	"Cc1c(Nc2c(C#N)cncc2C=Cc2ccc(OCCN3CCCC3)cc2)ccc2[nH]ccc12"	1
"CHEMBL605314"	"Cc1nc2c(C(F)(F)F)cccn2c1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	1
"CHEMBL386630"	"C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O"	0
"CHEMBL2401750"	"CC(=O)N1CCC(CN2CCC(CNC(=O)c3cccc4[nH]c(C(C)C)nc34)CC2)CC1"	0
"CHEMBL1808625"	"Cc1[nH]c2ccccc2c1CC(=O)N1Cc2ccc(/C=C/C(=O)NO)cc2C1"	1
"CHEMBL2018284"	"COc1ccc(-c2ccc3nc(NCc4ccc(S(N)(=O)=O)cc4)nc(NCC(F)(F)F)c3n2)cc1S(C)(=O)=O"	0
"CHEMBL392432"	"NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1ccc(Cl)cc1Cl"	0
"CHEMBL569102"	"CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccccc2n1"	1
