ID	X	Y
"CHEMBL2035822"	"C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccc(F)cc3)c(Cl)c2)n1"	0
"CHEMBL527873"	"CC(C)[C@@]1(C)C(O)=C(C2=CS(=O)(=O)c3c(CN(C)S(C)(=O)=O)cccc32)C(=O)N1CCC(C)(C)C"	0
"CHEMBL1683901"	"CNCC1(c2ccc3ccccc3c2)CCCCC1"	0
"CHEMBL2181634"	"Cn1c(-c2ccc(Cl)cn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(C=CC(=O)O)cc4)CCC3)cc21"	0
"CHEMBL4635287"	"Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2[C@H]1C[C@H](O)C1"	0
"CHEMBL1831092"	"COC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1cncn1"	0
"CHEMBL257470"	"CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC#N)ccc3N2)c1=O"	1
"CHEMBL1096155"	"COc1cc(N2CCN(C3CCN(c4cccc5c(C)cc(C)nc45)CC3)CC2)c2ncccc2c1"	1
"CHEMBL4646318"	"O=C(NC(=O)Nc1ccc(F)cc1F)Nc1ccc(Oc2ccnc(-n3cnnn3)c2)c(F)c1"	0
"CHEMBL1097484"	"COc1cc(N2CCN(C3CCN(c4ccc(F)c5ccc(C(F)(F)F)nc45)CC3)CC2)c2ncccc2c1"	1
"CHEMBL4551718"	"Cc1cccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](Cc4ccccc4)C3)cc12"	1
"CHEMBL3422023"	"CCN(CC)CCC/N=C(/N=c1\ccn(CCCN(CC)CC)c2cc(Cl)ccc12)c1cccnc1"	0
"CHEMBL809"	"CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21"	0
"CHEMBL3235776"	"Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2ccc(Cl)cc21"	0
"CHEMBL1650405"	"N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(Cl)c1=O"	0
"CHEMBL2036635"	"C[C@@H]1CCCN1CCCOc1ccc(C(=O)CN2CCN(C(=O)c3ccccc3)CC2)cc1"	0
"CHEMBL457176"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)C=C(c1c(O)c(-c3cccs3)nn(CC3CCCC3)c1=O)N2"	0
"CHEMBL2392497"	"F[C@@H]1CNCC[C@H]1n1nnc2cnc3[nH]ccc3c21"	0
"CHEMBL4227403"	"CCOc1cc([C@H](c2cc3cc(Br)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC)n1"	0
"CHEMBL245354"	"NC1CN(c2ccccn2)CC1c1ccc(Cl)cc1Cl"	0
"CHEMBL4549229"	"CCOC(=O)Nc1ccc(NCc2ccc(C(F)(F)F)nc2)c(F)c1N"	0
"CHEMBL4217960"	"CC(=O)O[C@H]1/C2=C/[C@@H](C)C(=O)C[C@H]3[C@@H](/C=C(\C)C(=O)[C@H]2C[C@H]1C)C3(C)C"	0
"CHEMBL486354"	"OCCCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1"	0
"CHEMBL1076286"	"Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]3C4CCC(CC4)[C@@H]32)ccc1F"	0
"CHEMBL575091"	"COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)N(C)Cc4ccccc4)cc3)sc2n1"	1
"CHEMBL3355190"	"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1F"	1
"CHEMBL477260"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@H]3CCC[C@H]3N(CC3CC3)C1=O)=N2"	0
"CHEMBL3422092"	"O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2n[nH]c(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1"	0
"CHEMBL2325498"	"Cc1cc2nc(CSc3nnc(-c4ccncc4)n3-c3ccccc3Cl)cc(=O)n2cc1C"	1
"CHEMBL1922137"	"COc1cccc(CNC(=O)c2cn(CCN3CCCC3)c3nc(-c4cn[nH]c4)ccc23)c1"	1
"CHEMBL577718"	"CCc1nn(CCN)c(CC)c1Oc1cc(C)cc(C#N)c1"	0
"CHEMBL3287200"	"CCCc1cnc(N2CCC(Oc3cc(=O)n(-c4ccc(N5CCC(O)C5=O)c(C)n4)cc3Cl)CC2)nc1"	0
"CHEMBL2207578"	"N#CC1(n2cc([C@H](CCc3ccccc3)NC(=O)c3ccsc3)nn2)CC1"	1
"CHEMBL1079921"	"CN(C)CCCNC(=O)c1ccc2c(c1)CC(c1nc3ccc(-c4cn[nH]c4)cc3s1)CO2"	0
"CHEMBL4218765"	"CC(C)Cc1cc(-c2cccc(Cn3ccnc3)c2)c(S(=O)(=O)NC(=O)OC(C)(C)C)s1"	1
"CHEMBL4175440"	"Cc1cccc2c(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)c3ccccc3nc12"	1
"CHEMBL4228555"	"CCOc1cc([C@H](c2cc3cc(C#N)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC)n1"	0
"CHEMBL3407774"	"CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cnccn4)nc31)[C@H](O)[C@@H]2O"	0
"CHEMBL4177034"	"CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)c4c(n3)CCC4)cc2)o1)C(=O)NC[C@@H](O)CO"	0
"CHEMBL52440"	"COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3"	0
"CHEMBL4592983"	"Nc1ncccc1-c1cc(Cc2ccc(OCc3cccc(F)c3)nc2)no1"	0
"CHEMBL3809117"	"Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)N(C)C"	0
"CHEMBL429459"	"CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2"	1
"CHEMBL2403895"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](n2cc(-c3ccccc3)c(C)n2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1"	1
"CHEMBL557551"	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=S)NCCCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O"	0
"CHEMBL1780105"	"COC[C@@H]1C[C@@H](C(=O)NC[C@H]2CCCO2)CN(Cc2nc(-c3ccccc3)oc2C)C1"	1
"CHEMBL2392484"	"CC(C)CC(=O)N[C@H]1CC[C@H](n2nnc3cnc4[nH]ccc4c32)CC1"	0
"CHEMBL4127383"	"COc1cccc(C2(O)CC(C(F)(F)F)=NN2C(=O)Cc2ccccc2)c1"	1
"CHEMBL3354942"	"CC(C)(NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21)c1ccccc1"	0
"CHEMBL3651966"	"C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1"	0
"CHEMBL4648889"	"O=C(N[C@H]1CC[C@H](O)CC1)OCCCCc1ccccc1"	0
"CHEMBL3337540"	"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccc(F)c(F)c3)CC2)cc1F"	1
"CHEMBL4167323"	"CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(C(=O)N[C@@H]3CCCc4ccccc43)cc2)cc1"	0
"CHEMBL2031483"	"Cc1nc(-c2ccccc2)c(C(=O)N2CCCCC2CNc2ccc(C(F)(F)F)cn2)s1"	0
"CHEMBL1836039"	"Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCCC3)C2)cc1"	0
"CHEMBL1669605"	"NC(=O)c1nn(-c2ccc(F)cc2)c2c1CCc1ccc(NC(=O)c3cc(N4CCN(Cc5cnn(CC(=O)NCCO)c5)CC4)ncc3Cl)cc1-2"	0
"CHEMBL4208405"	"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c(C)[nH]c4ccccc34)c12"	1
"CHEMBL4439301"	"Cc1cnc(NC(=O)CCCOc2cccc(Cl)c2)s1"	1
"CHEMBL3220753"	"CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](/C(C)=C/C=C/C(=O)NC2CCCCC2)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O"	1
"CHEMBL4646408"	"Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2[C@@H]1CCCC[C@H]1O"	0
"CHEMBL4225899"	"COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1cccc2occc12"	0
"CHEMBL3892956"	"Cc1ccc(CN2CC[C@@H](N3CC[C@@H](c4ccc(O)cc4)[C@H](F)C3)C2=O)cc1"	1
"CHEMBL1778611"	"Cn1c(-c2ccccn2)c(C2CCCCC2)c2ccc(C(=O)N[C@@]3(C(=O)Nc4ccc(-c5cncnc5)cc4)CCNC3)cc21"	0
"CHEMBL1808640"	"COc1ccc(S(=O)(=O)N2Cc3ccc(/C=C/C(=O)NO)cc3C2)cc1"	1
"CHEMBL256949"	"CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)CCN)ccc3N2)c1=O"	0
"CHEMBL562773"	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCN(CCC#N)C(=S)NCCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O"	0
"CHEMBL4208672"	"[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1"	1
"CHEMBL3357887"	"CCCCCCOC(=O)C=Cc1ccc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)cc1OCC"	0
"CHEMBL1170805"	"CC(=O)c1cc(C(=O)NOC[C@@H](O)CO)c(Nc2ccc(I)cc2F)n1C"	0
"CHEMBL4472767"	"Fc1cccc(-c2cc(F)ccc2OCCN2CCC(c3c[nH]c4ccc(F)cc34)CC2)c1"	0
"CHEMBL2023898"	"COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc(-c3ccc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)cc3)cc2)c[nH]1)C(C)C"	0
"CHEMBL4551786"	"CCOC(=O)N1CC/C(=C\C#Cc2cccc(C)n2)C1"	0
"CHEMBL1087920"	"Nc1nccc(-c2ccc3[nH]c(C4COc5c(cccc5C(=O)NC5CC5)C4)nc3c2)n1"	0
"CHEMBL2386139"	"O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(C2(C(F)(F)F)CC2)cc1"	0
"CHEMBL4125854"	"Cc1cc(S(=O)(=O)N=C(N)NN=CC#Cc2ccccc2)c(SCc2ccccc2Cl)cc1Cl"	1
"CHEMBL4538516"	"N#CCC(=O)NCCSc1nonc1C(=NO)Nc1ccc(F)c(C(F)F)c1"	0
"CHEMBL2206932"	"CCOP(=O)(O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N=C(N)N)C1"	0
"CHEMBL2323039"	"COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1"	1
"CHEMBL4635199"	"CCOP(=O)(OCC)c1ccncc1"	0
"CHEMBL1808636"	"Cc1cccc(S(=O)(=O)N2Cc3ccc(/C=C/C(=O)NO)cc3C2)c1"	1
"CHEMBL1778741"	"Cn1c(-c2cccc3cccnc23)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(C=CC(=O)O)cc3)cc21"	0
"CHEMBL2057550"	"C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)OCc3ccccc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL3582240"	"CC1(C)CC[C@]23CC[C@@]4(C)[C@]5(C)CC[C@H]6C(C)(C)C(=O)C(C#N)=C[C@]6(C)C5=CC(=O)[C@@]4([C@@H]2C1)N(C1CCCCC1)C3=O"	0
"CHEMBL1684075"	"Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(OC[C@H](O)CO)cnc21"	0
"CHEMBL272745"	"CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(O)ccc3N2)c1=O"	1
"CHEMBL3357904"	"CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1C=CC(=O)OCC(=O)N1CCCC1"	0
"CHEMBL1076425"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@@H]3[C@@H]([C@H]4CC[C@@H]3O4)N(Cc3ccc(F)cc3)C1=O)=N2"	0
"CHEMBL4585089"	"NS(=O)(=O)CC(=O)NCCSc1nonc1C(=NO)Nc1cccc(Cl)c1"	0
"CHEMBL2179514"	"Cc1noc(-c2ccc3c(c2)c2c(n3CCCc3nc4cc(F)ccc4[nH]3)CCCC2)n1"	1
"CHEMBL2207170"	"N#CC1(n2cc([C@@H](NC(=O)c3cc4ccccc4o3)C3CCCCC3)nn2)CC1"	1
"CHEMBL4279733"	"O=C(NCc1ccccc1)c1ccc(N2CCN(S(=O)(=O)c3ccccc3Cl)CC2)nn1"	1
"CHEMBL2403908"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](c2csc(-c3cc(OC)ccc3OC)n2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1"	0
"CHEMBL3326072"	"COc1cc(C(=O)c2csc(-c3ccccc3)n2)cc(OC)c1OCCN"	0
"CHEMBL589412"	"CCCCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4nnn(CC)c4n3)cc2)cc1"	0
"CHEMBL4635750"	"Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2[C@H]1CC[C@@H](N)CC1"	0
"CHEMBL4461662"	"Cc1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)n2ccnc(O)c12"	1
"CHEMBL3421845"	"Cc1nc(C(C)(C)NC(=O)[C@H]2[C@@H]3CNC[C@@H]32)c2ccccc2n1"	0
"CHEMBL4204052"	"Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)c(C)c1"	1
"CHEMBL422093"	"Clc1ccc(C(c2ccc(Cl)cc2)N2CCNCC2)cc1"	0
"CHEMBL602693"	"CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCN(C)C)c2)CC(C)(C)c2c1[nH]c1ccccc21"	1
"CHEMBL3137319"	"NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1"	0
"CHEMBL4574073"	"Cc1ccc2c(C(CC(F)(F)F)c3ccccc3)c(-c3ccccc3)[nH]c2c1"	0
"CHEMBL4447631"	"Cc1cnc(Nc2ccc(N3CCC(N(C)CCO)CC3)c(F)c2)nc1-c1cnn(C(C)C)c1"	0
"CHEMBL3598114"	"CC(F)Cc1noc(CN2CCC(O[C@H]3CC[C@H](Oc4cnc(S(C)(=O)=O)cn4)CC3)CC2)n1"	0
"CHEMBL4464812"	"CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1"	0
"CHEMBL1076342"	"COc1cccc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]32)c1"	0
"CHEMBL4647136"	"CCP(=O)(OC)c1ccc2oc(-c3cnc4ccccc4c3)nc2c1"	0
"CHEMBL4534277"	"CCNc1cc2oc(-c3ccc(F)cc3)c(C(=O)NC)c2cc1-c1ccc(OC)c(C(=O)NC2(c3ncccn3)CC2)c1"	0
"CHEMBL1835213"	"CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCC(C)C4)n3)cc2)C1=O"	1
"CHEMBL4518815"	"Cn1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(Cc3ccn(C)n3)c2=O)cn1"	0
"CHEMBL2385150"	"CCN1C(=O)C(c2ccc(O)c(-c3cnn(C)c3)c2)C(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21"	0
"CHEMBL3759369"	"C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1"	0
"CHEMBL497362"	"CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2CCCCN21"	0
"CHEMBL4441036"	"C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1"	0
"CHEMBL1835706"	"Cn1nc(-c2ccc(OCCCN3CCCCC3)cc2)c2ccccc2c1=O"	0
"CHEMBL4544109"	"Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(C2(N)CCC2)cc1"	0
"CHEMBL1087669"	"CCc1ccc(CCNc2ncc(C)n(CC(=O)NCCON=C(N)N)c2=O)cc1"	0
"CHEMBL1778754"	"COc1cccc(-c2c(C3CCCCC3)c3ccc(C(=O)NC(C)(C)C(=O)Nc4ccc(C=CC(=O)O)cc4)cc3n2C)n1"	0
"CHEMBL4648138"	"C[C@H](NS(=O)(=O)c1ccc(-c2sc(NC(=O)CC(C)(C)O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F"	0
"CHEMBL2031502"	"Cc1nc(C(=O)N2CC(N)CC[C@H]2CNC(=O)c2cccc3cccnc23)c(-c2ccccc2)s1"	0
"CHEMBL4217127"	"Cc1ccc2nc3c(cc(C(=O)N[C@@H](C)c4ccccc4)c(=N)n3Cc3ccccc3)c(=O)n2c1"	1
"CHEMBL3407784"	"CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O"	0
"CHEMBL4212571"	"[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1"	0
"CHEMBL3120777"	"COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5C=CCCCCC[C@H](NC(=O)c5ccc(C)s5)C(=O)N4C3)cc(OC(C)C)nc2c1C"	0
"CHEMBL3765455"	"CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1"	0
"CHEMBL368052"	"CCn1c2ccccc2c2cc(NC(=O)CN3CCC(N4C(=O)OCc5cc(OC)ccc54)CC3)ccc21"	0
"CHEMBL631"	"CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1"	1
"CHEMBL2346882"	"O=C(Nc1nccs1)[C@H](CC1CCCCC1)N1CCN(S(=O)(=O)C2CCCC2)CC1=O"	1
"CHEMBL3828412"	"CC(O)(COc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1"	0
"CHEMBL1684709"	"CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)CC2CCCC2)CC[C@@H](NC2CCOCC2F)C1"	0
"CHEMBL606033"	"CN(C)c1ccc(C(=O)N2CCC(NS(=O)(=O)c3cc(S(=O)(=O)c4ccccc4)ccc3C(F)(F)F)CC2)cn1"	1
"CHEMBL2177831"	"Nc1ncccc1-c1nc2cc(-c3cccnc3)cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1"	0
"CHEMBL4441030"	"NS(=O)(=O)CC(=O)NCCSc1nonc1C(=NO)Nc1cccc(Br)c1"	0
"CHEMBL498376"	"CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2CCCN21"	0
"CHEMBL3754781"	"O=C(N[C@@H](Cc1ccccc1)C(=O)NCCc1cc(Cl)ccc1-n1cnnn1)c1ccc2nc(O)cc(O)c2c1"	0
"CHEMBL566504"	"CC(C)CC[C@@]1(C)CN(Cc2ccc(F)cc2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O"	1
"CHEMBL4283209"	"O=C(NCc1ccccc1)c1ccc(N2CCC(S(=O)(=O)c3cccc(Cl)c3Cl)CC2)nn1"	1
"CHEMBL4175111"	"CS(=O)(=O)c1ccc(-c2cnc3c(O)n(Cc4cc(F)ccc4C#N)c(N4CCC[C@@H](N)C4)nc2-3)cc1"	0
"CHEMBL4637990"	"COc1cc2nc3cc(Nc4ccc(CN5CCOCC5)cc4)ccc3c(O)c2cc1Cl"	1
"CHEMBL4633369"	"CN1CCP(=O)(c2ccc(C(F)(F)F)cc2)CC1"	0
"CHEMBL1464"	"CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O"	0
"CHEMBL239320"	"CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)O2"	0
"CHEMBL454624"	"Nc1nccc(-c2ccc3nc(C4COc5ccccc5C4)oc3c2)n1"	0
"CHEMBL4202712"	"Oc1c(CN2CCCC2)cc(Cn2ccc3ccc(Cl)cc32)c2cccnc12"	0
"CHEMBL3651946"	"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O"	0
"CHEMBL4453295"	"CC1(NC(=O)Nc2ccc(F)cc2F)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1"	0
"CHEMBL1774584"	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCN(CCC#N)C(=O)Nc2ccc(Cl)cc2Cl)[C@H](C)[C@@H](O)[C@]1(C)O"	0
"CHEMBL214262"	"CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cc(OC(F)(F)F)ccc1O"	1
"CHEMBL1858816"	"CCCCCC(C)NCc1coc(-c2ccc(OCCCC)cc2)n1"	0
"CHEMBL2152408"	"CC1(n2cnc3cnc4[nH]ccc4c32)CCN(Cc2cncnc2)CC1"	0
"CHEMBL240391"	"CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(=O)CO)C(=O)C(C)(c1cc(F)cc(F)c1)O2"	1
"CHEMBL4280070"	"O=C(CN1CCCCC1)Nc1ccc2oc(-c3ccco3)nc2c1"	1
"CHEMBL4647043"	"Oc1c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2nc2cc(Cl)cc(F)c12"	0
"CHEMBL387191"	"CCCC[C@@H](C#N)n1cc([C@@](C)(NC(=O)c2ccsc2)C2CCCCC2)nn1"	1
"CHEMBL270370"	"CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OC(C)C(=O)O)ccc3N2)c1=O"	0
"CHEMBL561479"	"O=C(NCCCC(c1ccccc1)c1ccccc1)c1cccnc1"	1
"CHEMBL3815018"	"O=C(O)c1cc2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2oc1=O"	0
"CHEMBL4586236"	"[2H]C([2H])([2H])c1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2C([2H])([2H])C[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1"	0
"CHEMBL1256612"	"COc1nncc(-c2cnnc(OC)n2)n1"	0
"CHEMBL398997"	"CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C[C@@H](C)O2"	1
"CHEMBL4170114"	"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1"	0
"CHEMBL129198"	"CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1"	0
"CHEMBL603636"	"CC(C)c1nc2c(C(F)(F)F)cccc2n1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1"	1
"CHEMBL2179508"	"Cc1noc(-c2ccc3c(c2)c2c(n3CCCOc3cc(F)cc(F)c3)CCCC2)n1"	0
"CHEMBL562615"	"CC1=C2C[C@H]3[C@@H](CC[C@@H]4CN(C)C(=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C"	0
"CHEMBL604085"	"COc1ccc(C(=O)NCc2cccc(C(=O)NCCc3ccncc3)c2)cc1OC"	1
"CHEMBL4225028"	"C=C(C)[C@@H]1CC[C@]2(CNCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL3421916"	"CC(C)C(=NCCCCN1CCCCC1)Nc1ccnc2cc(Cl)ccc12"	1
"CHEMBL3120770"	"CCOc1cc(O[C@@H]2C[C@H]3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4C=CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N3C2)c2ccc(OC)c(C)c2n1"	1
"CHEMBL180471"	"O=C(CN1CCC(N2C(=O)OCc3c(F)cccc32)CC1)Nc1ccc2[nH]c3ccccc3c2c1"	0
"CHEMBL1813315"	"CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1"	0
"CHEMBL4464711"	"O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4NC[C@@H]23)CC1"	0
"CHEMBL4550424"	"O=S(=O)(NCc1ccc(-c2ccc(F)cc2F)cn1)c1cc2cc(Br)ccc2[nH]1"	0
